person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Zenobia Pușcașu,zenobiapușcașu,zenobiapușcașu@acasa.ro,1221111046995,1969-10-11,"Drumul Diaconescu Nr. 847, Campina, 310597",0267 565 977,a6:e4:10:01:e8:c5,40.103.176.143,RO15YVPH8912701251802448,2025-04-15 08:49:19,7133,274,32,976545,325751e6-0723-48dc-8f16-68e39ea7c2b2
Minodora Preda,minodorapreda,minodorapreda@acasa.ro,6670826348406,2020-09-02,"Soseaua Stan, Sabaoani, 649513",0763 094 703,00:31:bd:0e:17:ea,54.41.255.169,RO54YULK0419856591805759,2025-04-15 08:49:19,32974,956,123,468255,8b10281c-b22b-44d1-a213-5ce52cfb8f4e
Eusebiu Voinea,eusebiuvoinea,eusebiuvoinea@email.ro,6870730279462,1980-09-14,"Bulevardul Nicoară Albu Nr. 74 Bl. 33  Sc. 69 Ap. 639, Codlea, 993238",0755 304 011,0f:5e:0c:d9:23:4c,209.105.46.221,RO66ECAJ3217548702862116,2025-04-15 08:49:19,2681,216,571,1132127,8aaf16e3-0cca-45af-affd-f3dd3f9e344d
Ludovica Nistor,ludovicanistor,ludovicanistor@zzup.ro,6690912327155,2013-08-04,"Strada Aanei Nr. 473 Bl. 34  Sc. 32 Ap. 652, Voluntari, 728963",0248 814 404,51:5b:06:a7:71:11,87.22.84.191,RO92BMUA1299688465154247,2025-04-15 08:49:19,8374,860,282,928470,c6078222-444d-4884-973d-db5d0c29b7fb
Stela Tabacu,stelatabacu,stelatabacu@zzup.ro,8240810033838,1923-02-06,"Aleea Oprea Nr. 930 Bl. 12  Sc. 60 Ap. 316, Cudalbi, 394998",0245 901 238,19:10:cc:8b:24:4e,163.8.69.199,RO89MFEG2448881556206587,2025-04-15 08:49:19,27450,262,338,231801,3605e789-817f-4d75-8e50-6930a3892f81
Iolanda Cristea,iolandacristea,iolandacristea@gmail.com,3810931046402,1959-08-30,"Strada Georgescu Nr. 80 Bl. 58  Sc. 92 Ap. 813, Targu Lapus, 791337",0780 134 002,2e:23:10:79:ed:c0,46.187.174.117,RO32YEMG1448704827772579,2025-04-15 08:49:19,6394,916,623,916904,7206bd5c-843d-4c36-9d4b-3dbf33730f63
Dorel Mocanu,dorelmocanu,dorelmocanu@post.ro,8860526452561,1978-04-22,"Intrarea Diaconescu, Valenii de Munte, 857690",0239 732 716,fe:4f:f5:65:80:14,81.98.3.79,RO24VZFQ9534422183276671,2025-04-15 08:49:19,13921,690,664,750949,ed028d95-3653-4db1-9b5d-731e2634deab
Ludovic Gheorghiu,ludovicgheorghiu,ludovicgheorghiu@141.ro,3350917089008,1946-03-27,"Bulevardul Pușcașu, Ruscova, 554233",0253 356 091,f7:5d:86:6a:01:7c,80.227.99.123,RO03ZAJC8109576498664849,2025-04-15 08:49:19,17220,535,689,1536691,cd51e8d3-e7cd-420a-a968-d9129d27dd7e
Bartolomeu Toma,bartolomeutoma,bartolomeutoma@acasa.ro,8370322381467,1963-11-16,"Bulevardul Oprea Nr. 942 Bl. 11  Sc. 19 Ap. 798, Agnita, 790655",0254 080 826,35:b1:47:ca:21:09,18.105.7.47,RO71RKRF1636116895894253,2025-04-15 08:49:19,8053,599,62,151400,e9e4bf80-b982-4270-a3ac-608e799b28ea
Monica Ababei,monicaababei,monicaababei@post.ro,6981209143153,1922-02-16,"Drumul Popescu Nr. 37 Bl. 43  Sc. 94 Ap. 715, Otopeni, 632087",0749 612 512,30:36:6a:6b:3a:96,162.23.89.27,RO80CVKJ8216224451940693,2025-04-15 08:49:19,410,873,28,1453025,ba192b24-a36d-44bb-b56a-6a3b8e8f2c3a
Georgian Pop,georgianpop,georgianpop@141.ro,3031021244422,1995-04-18,"Drumul Avram Stoica Nr. 83, Cluj-Napoca, 343953",0769 067 621,14:d8:79:51:8b:5f,63.27.156.43,RO30EEAV5850673683348672,2025-04-15 08:49:19,35777,175,297,1210299,15d0f6f3-97b0-4715-a6fd-84952a460543
Oana Niță,oananiță,oananiță@email.ro,5810313391418,1915-08-31,"Bulevardul Maria Dinu Nr. 698, Rodna, 162600",0263 178 181,34:36:f4:93:f4:06,13.124.211.84,RO09LYHC3479932718462880,2025-04-15 08:49:19,7172,635,197,26880,51dd0679-2816-43e5-b768-29f95b5d30d0
Iris Mocanu,irismocanu,irismocanu@zzup.ro,2341028199022,1962-10-09,"Intrarea Melina Stancu Nr. 260 Bl. 37  Sc. 72 Ap. 546, Campulung, 676413",0728 689 750,44:d2:ee:82:93:25,129.50.132.189,RO83VGOY1871594475443357,2025-04-15 08:49:19,7602,363,660,38188,fa0d0a75-b2f4-44bd-8518-45548550f1d0
Agripina Dima,agripinadima,agripinadima@post.ro,1320517050031,1950-09-29,"Bulevardul Arina Tudor Nr. 75 Bl. 30  Sc. 53 Ap. 233, Dej, 173031",0232 330 352,3c:82:d5:78:d3:46,118.45.156.186,RO72MMGV9654863943868090,2025-04-15 08:49:19,22710,746,547,1657738,7eb9b1fe-fcb4-4aee-a549-d9fb1b4e7c80
Anastasia Ene,anastasiaene,anastasiaene@141.ro,6231222516469,1966-09-21,"Strada Diaconescu, Voluntari, 851657",0266 244 122,29:f8:74:8d:0f:a2,20.83.115.92,RO53ZINN0093074368920842,2025-04-15 08:49:19,656,321,55,1287209,ebe6a22f-cae2-464a-b6c6-bb0e820de9a5
Marcel Diaconescu,marceldiaconescu,marceldiaconescu@gmail.com,8761201242853,1957-05-21,"Aleea Stancu Nr. 708 Bl. 57  Sc. 49 Ap. 556, Corabia, 207091",0242 699 798,fc:b2:ad:da:55:e6,170.122.8.233,RO41KYCR9341849266808159,2025-04-15 08:49:19,1346,177,573,253910,9320b19a-e885-49e9-86c6-853867ef4bc4
Domnica Pop,domnicapop,domnicapop@post.ro,6381221396833,1945-06-04,"Strada Cezara Dinu Nr. 39 Bl. 63  Sc. 32 Ap. 456, Rosiori de Vede, 232207",0258 807 860,b9:91:fa:50:23:26,172.38.135.114,RO44PIRQ0246133960678180,2025-04-15 08:49:19,19910,354,424,341318,19f561bd-8380-4067-abbf-ca87a93ee6a3
Amedeu Preda,amedeupreda,amedeupreda@acasa.ro,1280820331235,2005-02-13,"Soseaua Florea, Bumbesti-Jiu, 449564",0739 144 206,ef:fa:a2:cf:6b:e9,46.136.195.35,RO96EKUV7982031628921482,2025-04-15 08:49:19,13768,320,595,1009876,5c4b755f-3401-4fe7-aad1-b7d3da64787f
Lascăr Ababei,lascărababei,lascărababei@141.ro,1320928419971,2019-02-15,"Drumul Alice Preda Nr. 60, Pucioasa, 780207",0261 836 149,f3:b2:fe:d8:a1:01,107.214.55.106,RO46CRAY5815279713935875,2025-04-15 08:49:19,3845,174,16,715449,46389e2f-298c-4428-a34e-a97302954f50
Lăcrămioara Dima,lăcrămioaradima,lăcrămioaradima@gmail.com,6350915159262,2000-02-13,"Bulevardul Cristea Nr. 130, Pogoanele, 563591",0722 464 902,fc:7a:bc:66:be:26,69.62.104.12,RO66WLLG1329560949486207,2025-04-15 08:49:19,11460,744,266,456604,a360a769-61b3-4bd2-b192-23dab3ac895b
Melania Nistor,melanianistor,melanianistor@gmail.com,3410214518091,1973-03-21,"Aleea Gheorghiu, Ludus, 228335",0269 502 795,a6:53:ce:00:b0:e6,56.153.81.114,RO84ISYN6462504799633366,2025-04-15 08:49:19,16399,478,121,1242028,af27aa8a-e632-45f3-811f-6b127b7b96ff
Diana Tudor,dianatudor,dianatudor@post.ro,3450527245315,1951-04-18,"Bulevardul Francesca Ene Nr. 12, Anina, 569741",0263 838 363,0e:28:fb:a1:7b:2c,168.20.61.226,RO44XGZG0581018599202163,2025-04-15 08:49:19,23358,62,336,1305215,fdbff7a2-ed95-451b-8343-96124313fa3c
Benone Dumitrescu,benonedumitrescu,benonedumitrescu@gmail.com,4200105352361,2015-10-18,"Drumul Dorina Diaconu Nr. 852, Chisineu-Cris, 250020",0255 548 387,aa:1d:0d:0d:73:7e,61.140.179.178,RO14FSUZ9026904967361974,2025-04-15 08:49:19,20150,279,90,1232986,4d144990-51b9-45c1-82d9-b34bb3c724c0
Fabiana Eftimie,fabianaeftimie,fabianaeftimie@email.ro,4980627099311,2007-04-15,"Strada Dobre Nr. 924 Bl. 62  Sc. 55 Ap. 417, Techirghiol, 319909",0762 715 438,7c:67:1b:21:26:91,117.20.33.52,RO27MDRC0421711683966652,2025-04-15 08:49:19,12934,416,308,164919,f18aaaa2-6f4f-419c-b500-f8744b12cb46
Antonia Pop,antoniapop,antoniapop@email.ro,1851024238678,1951-12-24,"Soseaua Pop Nr. 33, Glina, 696789",0737 591 761,71:59:03:1a:5d:c6,58.46.97.51,RO27YAFM0233261795717289,2025-04-15 08:49:19,23693,471,262,1570727,3e740068-df31-4264-8518-98685bd49b0a
Severina Dobre,severinadobre,severinadobre@gmail.com,7970726234674,1996-12-10,"Soseaua Dumitra Gheorghiu Nr. 571, Slatina, 977158",0748 864 886,88:2d:4f:3d:c9:d1,114.247.113.164,RO45XWVO3010202701902443,2025-04-15 08:49:19,25558,406,610,26763,db84826b-70fb-4c5e-9f34-2397ef3b32bc
Liliana Eftimie,lilianaeftimie,lilianaeftimie@post.ro,1940103023688,1912-12-04,"Intrarea Dobre Nr. 646, Suceava, 667706",0239 909 331,28:26:00:5d:1c:a5,160.109.214.108,RO93JCZD1629885187682897,2025-04-15 08:49:19,24191,878,279,1178519,a342fcc2-464c-4bbd-bc6f-4896f3495053
Mirela Marin,mirelamarin,mirelamarin@gmail.com,4790416267550,1910-07-28,"Aleea Popescu Nr. 679, Plosca, 284615",021 836 6594,57:58:60:86:0d:0e,110.124.201.22,RO82FCOQ1019366599836305,2025-04-15 08:49:19,20929,740,93,1600625,e5a79f95-f19d-4aa4-af09-1c943daa5310
Anaida Tomescu,anaidatomescu,anaidatomescu@post.ro,3980420384783,1998-10-13,"Strada Mazilescu Nr. 29 Bl. 19  Sc. 53 Ap. 335, Alexandria, 928258",0251 953 906,eb:61:51:9b:5d:73,187.174.153.110,RO68VEZK3825066486940185,2025-04-15 08:49:19,28304,284,740,1052616,9f095e16-3ef7-402b-a6bd-bda6139c4a1d
Irinel Ardelean,irinelardelean,irinelardelean@gmail.com,1851219368610,1943-10-11,"Bulevardul Ina Ardelean, Resita, 971529",0785 525 243,48:0f:2c:9f:70:23,41.53.130.196,RO66IFCI4084369787402985,2025-04-15 08:49:19,34990,282,175,45667,200b5eab-1a3e-482b-a658-09aa7297945c
Marin Popescu,marinpopescu,marinpopescu@post.ro,6760419243142,1947-12-08,"Intrarea Dobre Nr. 81, Slatina, 117758",0722 108 163,6e:5a:cd:28:ca:50,166.110.232.163,RO88FGAA5296916102624638,2025-04-15 08:49:19,881,998,186,405491,1e595a41-f1b4-4202-b0af-2c479795a400
Evelina Niță,evelinaniță,evelinaniță@acasa.ro,7161112250456,1927-09-04,"Soseaua Stoica Nr. 70, Baia Mare, 934061",0730 916 156,cf:99:bf:de:09:1a,140.18.41.48,RO33SKTU2854427587699502,2025-04-15 08:49:19,9777,186,181,1806032,52aa675a-a005-43a7-9740-7a91b710c34e
Nicușor Stănescu,nicușorstănescu,nicușorstănescu@acasa.ro,4510115434892,1972-01-30,"Drumul Melina Voinea Nr. 182, Vicovu de Sus, 897065",0261 914 050,b6:82:12:49:96:5b,39.199.243.106,RO87SIIX8363072023506316,2025-04-15 08:49:19,31905,987,425,1459725,1efd0ef1-44d1-4c2b-b37a-b66f9973d3de
Marta Toma,martatoma,martatoma@gmail.com,1570629526711,1926-08-12,"Drumul Barbu Nr. 60, 1 Decembrie, 674047",0269 037 109,31:e8:ef:dd:78:58,22.59.38.233,RO66KCRO6795113938174882,2025-04-15 08:49:19,1170,441,752,156498,cdad9c81-8137-4747-8936-67a8fbfeb13a
Pătru Florea,pătruflorea,pătruflorea@gmail.com,3070813453604,2009-08-26,"Aleea Marin, Fagetel (Remetea), 228282",0264 613 528,eb:ab:2e:9f:db:1b,54.101.72.157,RO72XVER7338813231321816,2025-04-15 08:49:19,4595,410,599,1764551,a3edc369-3ae4-4a6d-8c43-7a461ff1933e
Georgeta Albu,georgetaalbu,georgetaalbu@acasa.ro,8240616150283,2025-03-27,"Bulevardul Cristea Nr. 342, Bolintin-Vale, 494321",0743 302 662,6b:15:60:5a:fb:c1,203.15.100.160,RO15OKHG2842970776631658,2025-04-15 08:49:19,6335,381,520,1744827,faf52082-92f5-44eb-af7a-5b50cce143f0
Giorgian Tabacu,giorgiantabacu,giorgiantabacu@email.ro,4940909291394,1944-05-09,"Soseaua Constantin Stănescu Nr. 804, Fundeni, 386044",0236 358 395,3d:19:da:fb:8a:6b,5.159.32.251,RO32HYDI4850106177885995,2025-04-15 08:49:19,31468,698,694,1697656,1826944d-5bb1-4ecb-848a-d769e0011473
Camelia Diaconu,cameliadiaconu,cameliadiaconu@acasa.ro,6130905055506,2001-08-04,"Soseaua Dochioiu, Sfantu Gheorghe, 502898",0251 690 080,f8:e4:31:27:75:6a,214.237.109.142,RO71OFTS7391983277051131,2025-04-15 08:49:19,13271,336,209,131841,e3f6e6bd-6a49-4ad2-bdbc-8253a1f49256
Vladimir Stan,vladimirstan,vladimirstan@acasa.ro,6961006121866,1966-09-09,"Aleea Ioniță Nr. 31, Cernavoda, 364259",021 343 5050,27:b5:d7:b9:2c:39,44.89.51.196,RO67LZFR2440260038168982,2025-04-15 08:49:19,20978,715,369,1820025,99f2d9a4-fb41-4f81-b7b4-f60247fb811a
Zoe Ardelean,zoeardelean,zoeardelean@email.ro,8580105167422,2006-10-31,"Bulevardul Oprea Nr. 410 Bl. 29  Sc. 17 Ap. 628, Timisoara, 550294",0239 061 773,29:54:7e:4c:47:3c,194.189.196.252,RO66YPWV6937917595523404,2025-04-15 08:49:19,1919,125,385,1238113,82a51ad4-5a2c-425c-8c53-254ca5d1cb7a
Georgiana Stănescu,georgianastănescu,georgianastănescu@141.ro,1680917229468,1966-03-14,"Intrarea Carmina Mocanu, Dancu, 417575",0749 475 169,99:9f:35:e3:43:78,18.165.167.69,RO54KQIR9327371588551035,2025-04-15 08:49:19,1914,950,133,879619,42717762-b845-4b31-b045-032b587db4bb
Axenia Barbu,axeniabarbu,axeniabarbu@acasa.ro,4860131071791,1921-04-25,"Drumul Oprea Nr. 88 Bl. 44  Sc. 89 Ap. 185, Boldesti-Scaeni, 842841",0723 333 257,f0:a8:24:00:36:6f,205.190.46.255,RO23GXXZ5338116359725630,2025-04-15 08:49:19,19760,321,608,538254,3aad4056-6acb-4c64-a9b0-136a71ed0028
Magdalena Nistor,magdalenanistor,magdalenanistor@zzup.ro,6001222517295,1983-08-29,"Bulevardul Diaconu, Seini, 542051",0259 310 102,91:f5:56:f3:8e:3a,33.145.54.188,RO63FSKJ7712229378748924,2025-04-15 08:49:19,21108,515,141,1762973,a43dfe8b-68ae-4f44-a964-f0e129929a56
Iolanda Preda,iolandapreda,iolandapreda@gmail.com,2660312193295,2009-12-04,"Strada Popa Nr. 76 Bl. 13  Sc. 91 Ap. 275, Gura Humorului, 268413",0256 077 458,50:b8:f9:c7:1b:91,22.241.91.196,RO30EIGP5577411908857752,2025-04-15 08:49:19,3145,307,263,1077326,f00f7dd6-bb2f-489b-a089-53e833fe369c
Dimitrina Ionescu,dimitrinaionescu,dimitrinaionescu@email.ro,6711115273417,1979-07-13,"Strada Marcu Preda, Buhusi, 609663",0771 227 155,93:e7:a8:7b:fb:34,161.54.221.138,RO98SEWC2475293245624786,2025-04-15 08:49:19,32441,275,472,914411,cba0a927-6fbb-4789-9b28-fa279d07135d
Octavia Tudor,octaviatudor,octaviatudor@email.ro,5950730520752,2005-09-21,"Bulevardul Stoica, Floresti, 123291",0728 973 148,97:f4:f6:42:ca:02,2.60.89.196,RO44AXUH3594252828435276,2025-04-15 08:49:19,9983,278,616,887964,c07649dc-59a5-4587-a1f6-b800f9d29ca1
Arsenie Stănescu,arseniestănescu,arseniestănescu@gmail.com,2720614254356,2012-08-01,"Intrarea Albu Nr. 12, Otelu Rosu, 526149",0739 633 139,05:4d:77:ad:cc:4b,215.166.184.65,RO83IPWF4198835191543701,2025-04-15 08:49:19,23186,299,717,1221651,c26822a0-d11b-4893-a44f-2ce72b9839f3
Stelian Mocanu,stelianmocanu,stelianmocanu@email.ro,2750525209649,2012-03-12,"Drumul Virginia Voinea Nr. 47, Buftea, 489828",0268 501 775,0b:cc:da:d4:66:11,90.74.213.0,RO41AIIO2904965527757987,2025-04-15 08:49:19,1981,714,197,465247,1cf90446-028d-4219-8252-089bdc29608f
Viorica Tabacu,vioricatabacu,vioricatabacu@post.ro,8710530324501,1934-02-23,"Aleea Stancu Nr. 575 Bl. 50  Sc. 71 Ap. 165, Schela Cladovei, 329508",0735 106 022,72:1a:1e:e3:41:a9,57.31.48.23,RO26CHGJ1550611348085088,2025-04-15 08:49:19,11201,186,162,1349927,d9f290a0-76c5-4d37-9fa0-0a8c1e3c1e9a
Florina Gheorghiu,florinagheorghiu,florinagheorghiu@141.ro,1771208372299,1961-06-15,"Bulevardul Luana Aanei Nr. 32, Intorsura Buzaului, 112480",0237 902 759,5d:39:83:4a:83:80,82.116.190.9,RO90LAYI2763357013060374,2025-04-15 08:49:19,26529,801,672,588616,af5792d2-7046-43bb-9d5d-04fa75907833
Ianis Florea,ianisflorea,ianisflorea@email.ro,6090616129389,2018-11-14,"Strada Aurică Eftimie, Cernavoda, 555085",0264 816 366,d0:b6:34:98:a7:bb,52.249.42.37,RO06XSJI3560144362923034,2025-04-15 08:49:19,9700,261,647,305126,14c2ba65-c87e-4a3e-999a-e49a1a83a979
Amelia Preda,ameliapreda,ameliapreda@kappa.ro,3931218395714,1965-01-11,"Drumul Toma Nr. 150 Bl. 31  Sc. 67 Ap. 268, Boldesti-Scaeni, 447551",0264 694 902,48:06:cb:de:96:71,140.65.128.2,RO14GUUG2513383295484123,2025-04-15 08:49:19,22298,892,503,665588,2b85e1f2-d2e0-45e9-ae67-ea634ae53ebb
Adrian Tudor,adriantudor,adriantudor@gmail.com,2310718469901,2022-04-18,"Intrarea Florea Nr. 550 Bl. 88  Sc. 92 Ap. 621, Eforie Nord, 468192",0763 789 348,80:c0:3c:4c:8a:73,173.255.244.123,RO90SFVR4390655861029943,2025-04-15 08:49:19,10018,379,20,1306001,5fdd1f30-fe1e-49bc-838c-5732264e2a58
Viorica Tabacu,vioricatabacu,vioricatabacu@acasa.ro,8371213083883,1968-10-29,"Intrarea Mazilescu, Moreni, 479553",0742 045 968,3a:08:58:53:19:24,16.33.70.101,RO74RGDA4813987792517528,2025-04-15 08:49:19,7055,520,664,553408,cbbad6f1-97b7-4496-bfc1-1b5c1364e5b9
Mitică Eftimie,miticăeftimie,miticăeftimie@kappa.ro,7800414245918,1922-03-01,"Intrarea Manole Nr. 799, Satu Mare, 753356",0252 041 252,d4:a6:b4:b0:5a:9f,95.68.167.233,RO62TJMB0551844862982653,2025-04-15 08:49:19,28037,499,294,433278,43cb1467-193c-426e-b308-cc690204c91f
Severin Tomescu,severintomescu,severintomescu@gmail.com,8691011195961,1923-04-18,"Bulevardul Ene Nr. 157 Bl. 41  Sc. 65 Ap. 505, Sacele, 291264",0742 055 960,75:84:01:2b:52:6f,64.4.92.209,RO07ZWOF4902209451038133,2025-04-15 08:49:19,34641,969,742,1994304,a0486990-5c0b-437e-bd95-df478e090217
Clarisa Tomescu,clarisatomescu,clarisatomescu@post.ro,4121212395155,1937-05-21,"Aleea Nistor Nr. 996 Bl. 55  Sc. 67 Ap. 414, Toplita, 346809",0245 188 771,9d:3c:17:c3:ca:82,147.177.96.148,RO53RDNL5083405843916836,2025-04-15 08:49:19,28501,797,527,1298980,0039f473-9284-4a7d-ae0e-5100b60793f1
George Diaconescu,georgediaconescu,georgediaconescu@acasa.ro,4600911378946,1934-01-10,"Bulevardul Stancu, Dragu-Brad, 856981",0268 626 536,da:72:27:b6:47:23,37.180.232.131,RO87CPQP2932683483469738,2025-04-15 08:49:19,16166,161,301,638259,d7818208-1b12-46c7-99cf-aa565f6d78bd
Livia Aanei,liviaaanei,liviaaanei@gmail.com,5100917203796,2007-05-17,"Bulevardul Cristea, Bolintin-Vale, 172391",0252 404 701,c2:88:d5:38:d0:09,169.110.1.121,RO63EOWI4663617345892070,2025-04-15 08:49:19,32641,589,416,106336,fc05a9bb-b506-47b2-a4ac-07b8f5710eff
Bianca Mazilescu,biancamazilescu,biancamazilescu@email.ro,7480627462896,1952-05-21,"Soseaua Ancuța Ababei, Turda, 579048",0245 337 406,d0:b5:75:04:f2:85,85.224.10.135,RO94QSMK6726832089193528,2025-04-15 08:49:19,30142,873,391,937376,338b1be7-91b5-4125-abf2-2994b49e4f5b
Sava Dinu,savadinu,savadinu@kappa.ro,8711031146336,2014-11-03,"Strada Ariana Tudor, Dorohoi, 331423",0249 937 811,d9:32:4b:86:fa:6e,61.241.99.64,RO50LHQU2958727599454340,2025-04-15 08:49:19,848,910,417,1340833,e0a15330-4339-4360-bdfe-fa32b929f798
Dragoș Gheorghiu,dragoșgheorghiu,dragoșgheorghiu@acasa.ro,2431013177971,1963-12-15,"Drumul Stoica Nr. 132, Alexandria, 320685",0231 401 459,c6:36:50:8c:3f:58,28.40.175.139,RO09YJRS6112834489817940,2025-04-15 08:49:19,28367,665,636,1960772,bf6306da-326b-4a5f-9fac-6c15be942f84
Rebeca Toma,rebecatoma,rebecatoma@email.ro,1081005141163,1925-08-19,"Intrarea Dumitrescu Nr. 295 Bl. 23  Sc. 24 Ap. 578, Poiana Mare, 446311",0752 602 563,c3:cc:67:8b:db:46,106.63.102.113,RO82VIZO4796922669923825,2025-04-15 08:49:19,34975,889,730,77566,89f02c1d-a2a6-4235-a267-20be01a78e92
Fabian Pop,fabianpop,fabianpop@acasa.ro,8111117221944,1973-06-23,"Aleea Ardelean Nr. 166 Bl. 65  Sc. 66 Ap. 646, Suceava, 614053",0771 872 404,13:b8:9b:c1:af:49,104.110.186.37,RO15DEQB7506149113241668,2025-04-15 08:49:19,15514,411,359,1159143,29a61f25-010f-445e-85f7-c90419dc2984
Zaraza Tabacu,zarazatabacu,zarazatabacu@141.ro,6241217032427,1982-09-23,"Bulevardul Stan Nr. 30 Bl. 28  Sc. 90 Ap. 631, Pancota, 677351",0723 567 477,67:41:46:7c:d1:2a,168.41.112.65,RO84KLHS5011702368013891,2025-04-15 08:49:19,11184,8,354,1020774,ea3e0d14-be4a-4713-a812-348261ac2452
Cezara Ardelean,cezaraardelean,cezaraardelean@gmail.com,1440302342943,1986-11-29,"Strada Popescu, Dragasani, 176994",0724 494 474,32:a7:d2:04:fd:b0,191.20.225.43,RO46IMYB4599247732680147,2025-04-15 08:49:19,27154,233,509,728153,24507242-68af-461d-9782-db73214cbc4d
Timotei Mocanu,timoteimocanu,timoteimocanu@141.ro,7740910337779,1991-02-19,"Bulevardul Amanda Manole Nr. 558, Pitesti, 770400",0711 361 035,73:7c:d5:75:c1:7b,58.180.161.172,RO71OJXL2611018810373617,2025-04-15 08:49:19,1115,999,173,954649,4ee412e0-0084-4d9d-a4d1-06db5bec1df9
Minodora Gheorghiu,minodoragheorghiu,minodoragheorghiu@kappa.ro,8460606315171,1970-08-25,"Soseaua Gheorghiu Nr. 43 Bl. 84  Sc. 88 Ap. 454, Oltenita, 983764",0237 398 128,f7:68:c8:8f:a5:2d,53.248.80.148,RO18FRSL3743885284292402,2025-04-15 08:49:19,6717,165,562,120377,2e9b3e63-4742-4c16-8fe9-0734a8214e54
Teohari Pușcașu,teoharipușcașu,teoharipușcașu@zzup.ro,6160717240937,1968-06-09,"Bulevardul Lucrețiu Oprea Nr. 118 Bl. 56  Sc. 15 Ap. 845, Sebis, 547461",0720 544 119,ae:62:dc:89:7d:8c,59.115.229.62,RO72ZZCX0308300096781264,2025-04-15 08:49:19,13358,973,370,1537655,b9e14380-0153-4f1b-a50f-d2d262b8fc3a
Damian Nistor,damiannistor,damiannistor@acasa.ro,2901227118612,1967-02-25,"Aleea Nistor Nr. 443 Bl. 18  Sc. 77 Ap. 647, Oravita, 632534",0757 692 637,c5:d6:a6:59:fd:31,112.236.23.198,RO06BYSO7229746480579069,2025-04-15 08:49:19,13715,85,625,1970875,6757cba7-f4d8-46eb-99f3-bd3ee151b08f
Andreea Oprea,andreeaoprea,andreeaoprea@zzup.ro,2211218253386,2023-04-20,"Soseaua Dinu Nr. 87 Bl. 92  Sc. 99 Ap. 106, Baia Mare, 447018",0763 127 270,55:32:f7:d8:fa:30,83.239.118.77,RO13IBZY0134358001188638,2025-04-15 08:49:19,15226,365,699,1513900,a20c2790-2d3b-47a6-86e3-20f6f59917c1
Valter Dumitrescu,valterdumitrescu,valterdumitrescu@kappa.ro,7640208442004,2021-09-25,"Intrarea Dorian Voinea Nr. 80, Strehaia, 593154",0741 144 176,9d:4e:63:37:ef:76,35.26.7.30,RO79CGXO0865037333512818,2025-04-15 08:49:19,14716,927,33,1709639,a2bd49f0-f483-4637-87b3-ec0fe4060be0
Antonie Oprea,antonieoprea,antonieoprea@gmail.com,3490529014302,1943-11-17,"Bulevardul Zenobia Toma Nr. 58, Viseu de Sus, 686432",0267 565 305,46:31:61:64:61:61,67.40.137.178,RO96TCQA2216241389283060,2025-04-15 08:49:19,10542,616,619,331749,dcb7ae05-a376-483f-b2ea-f30f9d773234
Marcel Voinea,marcelvoinea,marcelvoinea@kappa.ro,5001216251189,1934-07-13,"Intrarea Veta Barbu, Oravita, 136910",0772 269 402,96:6c:a3:d0:01:4d,31.71.215.31,RO31QWZG8368401218611024,2025-04-15 08:49:19,22401,626,512,1223647,d3101d89-09aa-404f-b45f-d5a6326615df
Ramona Diaconu,ramonadiaconu,ramonadiaconu@email.ro,6540213349735,1975-01-31,"Intrarea Niculina Manole Nr. 35 Bl. 65  Sc. 85 Ap. 902, Campulung Moldovenesc, 831312",0246 033 381,35:60:28:b5:7c:f1,113.103.14.106,RO84YFRN0162649141627336,2025-04-15 08:49:19,30749,796,441,501045,fd03fee1-c128-40e7-9456-c283a02f1b2f
Eremia Nistor,eremianistor,eremianistor@141.ro,4040630455037,1955-07-26,"Drumul Florea Nr. 17 Bl. 81  Sc. 97 Ap. 464, Cobadin, 678517",0740 442 933,9e:41:84:f0:eb:4f,55.133.224.95,RO56KUJU4398938382486928,2025-04-15 08:49:19,14198,395,359,1731485,bb23b654-2b62-43df-ad25-0c54b1859a7a
Saveta Dochioiu,savetadochioiu,savetadochioiu@zzup.ro,5830315266991,1976-06-26,"Strada Eftimie Nr. 123, Targu Secuiesc, 358196",0762 808 344,c1:7e:eb:4b:00:ea,139.37.21.202,RO93RUXU5919243121588460,2025-04-15 08:49:19,1145,160,343,808795,15faeaf1-ad4e-4b42-83dc-029ae7730312
Alida Mazilescu,alidamazilescu,alidamazilescu@zzup.ro,6301103310493,1934-08-10,"Soseaua Dumitrescu Nr. 83, Hateg, 430184",0257 276 150,22:98:f9:72:ca:a7,27.106.2.239,RO38SJIK5066064745793433,2025-04-15 08:49:19,2925,686,75,593678,9cec7379-b982-4b37-b21a-748aa43940f5
Monalisa Stancu,monalisastancu,monalisastancu@gmail.com,6930806423488,1943-03-04,"Bulevardul Emilian Stănescu Nr. 23, Fetesti, 992502",0759 339 380,fc:65:ac:39:4d:6f,161.204.108.59,RO62NZZU0162717782057150,2025-04-15 08:49:19,2854,299,452,849252,7df13dd9-584f-42c8-a185-d1b63f604b9d
