person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Emil Tabacu,emiltabacu,emiltabacu@141.ro,5270809126353,1982-08-29,"Drumul Mazilescu Nr. 525, Marginea, 276538",0256 477 787,78:fe:df:5a:5e:ea,83.174.77.179,RO08GLUP0129983740795282,2025-04-08 18:02:04,11236,175,509,967226,38ed949b-c77c-4d13-9d73-de0199684587
Daniela Florea,danielaflorea,danielaflorea@post.ro,6140712216321,1917-10-12,"Bulevardul Petronela Pușcașu Nr. 124, Mihail Kogalniceanu, 402290",0253 450 690,3c:ff:5e:b7:f8:72,2.163.119.112,RO56JKRP7372866585494434,2025-04-08 18:02:04,6099,414,616,1758370,a651fed9-a41f-4225-b6c3-17bb229e5611
Ieremia Albu,ieremiaalbu,ieremiaalbu@post.ro,1980321295337,1934-02-02,"Aleea Ene Nr. 85 Bl. 77  Sc. 64 Ap. 440, Harlau, 846652",0736 438 157,8e:30:c1:62:76:4e,209.71.239.89,RO50GSBQ0110687773830793,2025-04-08 18:02:04,14499,779,189,351740,ea2881ba-3196-4c0c-a634-1b7bf0e4c4d2
Nicolaie Popa,nicolaiepopa,nicolaiepopa@141.ro,6170604094975,1962-05-15,"Bulevardul Preda, Tomesti, 832509",0231 535 057,a0:a7:0f:3d:69:21,34.181.112.169,RO06LPHL6167902189603605,2025-04-08 18:02:04,33608,871,398,1344786,7ae3c2ce-b943-44d3-bb2f-89a46670a6e2
Olimpia Tomescu,olimpiatomescu,olimpiatomescu@kappa.ro,8920531527217,1959-09-07,"Drumul Renata Oprea Nr. 148 Bl. 26  Sc. 48 Ap. 981, Podu Iloaiei, 403116",0264 394 177,e6:97:73:25:aa:ac,158.23.49.69,RO63RBYM4866549998999107,2025-04-08 18:02:04,4685,126,321,1697194,84d0786c-e7e5-40bf-b180-3ed65b5961db
Beatrice Stancu,beatricestancu,beatricestancu@gmail.com,4981215077597,1982-08-02,"Aleea Antonie Stancu Nr. 359 Bl. 12  Sc. 28 Ap. 963, Brasov, 116101",0236 380 329,46:5a:8f:43:67:8b,43.84.135.43,RO91SGLT6116372899725519,2025-04-08 18:02:04,17710,508,644,106408,a85f0f1b-4e8b-44c5-857b-a3b1997e753d
Aneta Oprea,anetaoprea,anetaoprea@gmail.com,4360402411847,1956-10-11,"Strada Livia Stoica, Bals, 285164",0744 527 603,76:c8:bd:96:fc:ae,83.150.190.21,RO60BTYR2113339267305954,2025-04-08 18:02:04,15490,184,723,1652668,9669422e-2e5c-4a80-b541-0c5a9f8c9d6a
Corvin Georgescu,corvingeorgescu,corvingeorgescu@gmail.com,2240223065051,2018-09-28,"Aleea Ariadna Pop, Sandominic, 291836",0758 401 575,dc:e4:99:bd:ac:35,210.119.64.134,RO66HPMD9246790167948798,2025-04-08 18:02:04,9642,281,443,833601,bb7bc00b-322e-4f49-a6b7-7b93cda346ea
Hortensia Ardelean,hortensiaardelean,hortensiaardelean@post.ro,6880421183848,1980-10-23,"Soseaua Tomescu Nr. 191, Hateg, 807622",0723 357 685,0e:8a:6a:40:f0:0b,194.91.237.246,RO13JAAV5478127574556577,2025-04-08 18:02:04,21550,803,664,1890416,f63ffde1-9829-42e6-b5e4-b2a1282edd7d
Aureliana Eftimie,aurelianaeftimie,aurelianaeftimie@zzup.ro,3560509516086,1913-09-02,"Strada Barbu Nr. 54, Satu Mare, 645982",0788 121 549,a6:f4:ae:9f:f9:9f,25.235.60.100,RO23XLCG5711541318478109,2025-04-08 18:02:04,2577,743,139,993406,20a649a4-4424-4132-a8a1-d42ec339ab17
Mircea Tudor,mirceatudor,mirceatudor@zzup.ro,7471109202884,1957-07-04,"Bulevardul Camelia Tomescu Nr. 74, Cornetu, 144478",0732 050 255,2e:7a:8e:69:e7:b5,68.39.27.50,RO35OSEG2840582244861270,2025-04-08 18:02:04,3305,622,584,163947,c4768606-7f1e-4d83-9b69-c5ff00d806fd
Iridenta Dobre,iridentadobre,iridentadobre@gmail.com,8530424222582,1980-03-10,"Soseaua Toma, Bolintin-Vale, 512279",0763 309 297,10:39:24:4e:0f:ca,186.8.166.35,RO38GBYW7779850317375260,2025-04-08 18:02:04,25614,722,503,1487869,fa48bd45-6a29-41c4-884f-5c4592e3fe49
Romanița Mocanu,romanițamocanu,romanițamocanu@gmail.com,2871222152765,1941-07-31,"Strada Cezara Gheorghiu Nr. 58, Onesti, 564065",0238 670 198,9a:69:82:0a:75:57,50.237.225.145,RO78WQTI9766991538822870,2025-04-08 18:02:04,14348,949,445,889856,a2272aa0-c70a-4e9d-a4d1-ac0ed6bc6bd9
Traian Ionescu,traianionescu,traianionescu@141.ro,5020717027951,2022-06-27,"Drumul Cristea Nr. 695 Bl. 79  Sc. 89 Ap. 925, Baia, 749973",021 131 9479,0a:6e:13:df:0f:a4,112.207.110.182,RO66ZIUG7870317590920154,2025-04-08 18:02:04,10501,507,376,703974,695b9456-16d3-405b-93b5-ba41d0b9e1b3
Flaviu Preda,flaviupreda,flaviupreda@zzup.ro,8770522172254,1932-03-08,"Drumul Lelia Pop Nr. 18 Bl. 77  Sc. 31 Ap. 265, Fieni, 307287",0728 628 044,b4:28:63:99:61:b6,140.160.4.151,RO64QKLM2851140342986385,2025-04-08 18:02:04,20518,816,778,698462,729961ed-1b30-4cd0-8405-8179d557afbd
Ionela Dumitrescu,ioneladumitrescu,ioneladumitrescu@acasa.ro,4250508394219,1980-12-15,"Bulevardul Norman Mocanu Nr. 355 Bl. 23  Sc. 26 Ap. 397, Lunca Cetatuii, 758882",0231 819 500,06:62:e1:4a:a8:f6,90.29.229.88,RO87NTIZ0636317312819180,2025-04-08 18:02:04,1067,803,479,974880,104f3d9d-4c26-489b-a3bd-b2843157f9da
Leopoldina Niță,leopoldinaniță,leopoldinaniță@post.ro,1510903284171,1922-10-22,"Aleea Pușcașu, Baile Borsa, 614585",0769 703 346,2a:f8:ab:6f:4a:87,76.204.253.7,RO47RXIH8903748212076190,2025-04-08 18:02:04,12781,99,295,388459,f23ac2d1-091d-4f22-86f2-4f039607e865
Silvia Dumitrescu,silviadumitrescu,silviadumitrescu@zzup.ro,4201216143202,1925-02-13,"Soseaua Gheorghiu Nr. 49 Bl. 59  Sc. 16 Ap. 302, Nadlac, 288561",0735 484 096,2e:09:84:43:e2:3a,223.55.173.48,RO13LNVI8886432372853917,2025-04-08 18:02:04,17941,668,647,1192059,c4798f37-bd3d-4e58-929a-e98acd2ed565
Adrian Nistor,adriannistor,adriannistor@141.ro,1360901332670,1919-12-01,"Strada Ene Nr. 287 Bl. 53  Sc. 90 Ap. 785, Focsani, 604393",0260 585 245,a2:c8:52:f6:da:b7,130.23.181.182,RO74ZLUU1673649939344956,2025-04-08 18:02:04,21683,538,48,213578,7e702fc9-8225-4700-b83e-242febaf7144
Arian Dima,ariandima,ariandima@gmail.com,2050502288123,1960-03-15,"Soseaua Preda Nr. 87 Bl. 77  Sc. 92 Ap. 857, Pitesti, 650490",0720 411 848,16:5d:ad:40:bf:76,184.71.148.245,RO58WHCD8518701641856195,2025-04-08 18:02:04,11837,916,247,53061,67f5e323-b6b7-4efd-bdde-182783ad19b9
Paraschiva Dochioiu,paraschivadochioiu,paraschivadochioiu@acasa.ro,7730229123499,2009-04-08,"Bulevardul Alis Aanei, Sabaoani, 463832",0771 302 296,48:ac:7f:76:8d:bd,118.58.220.253,RO87PZCY0222209436787641,2025-04-08 18:02:04,24081,255,224,1999073,0ddb1563-956f-4e7c-8a10-ca641bdc2088
Leordean Dinu,leordeandinu,leordeandinu@post.ro,7390827468466,1977-09-25,"Intrarea Dima Nr. 82, Viseu de Sus, 347679",0761 670 526,88:0a:7c:a6:7a:2f,12.194.30.133,RO14UVNL0934290717174685,2025-04-08 18:02:04,25915,971,637,632118,c72f9ca7-d556-4c9d-88c0-ab6c746cc561
Emil Marin,emilmarin,emilmarin@gmail.com,4470409328133,1937-11-06,"Intrarea Silvia Marin Nr. 54, Babeni, 901132",0756 550 628,94:58:88:57:49:ab,48.146.142.115,RO60YAKN1961944476510225,2025-04-08 18:02:04,1617,519,717,899037,f76b73fd-5da5-4463-8c6f-25b96cb9a3c2
Narcisa Diaconescu,narcisadiaconescu,narcisadiaconescu@acasa.ro,6341217142169,1940-08-28,"Strada Ionescu Nr. 521, Beius, 574041",0744 232 926,74:1d:12:93:67:c2,186.27.251.166,RO11WQZE6381659369493142,2025-04-08 18:02:04,20576,977,160,96241,efc812db-c970-40f6-8f3b-b3329a7b7676
Zamfira Nemeș,zamfiranemeș,zamfiranemeș@141.ro,6960904464852,1958-04-27,"Aleea Georgescu Nr. 90, Toplita, 652739",0251 046 166,6a:8c:8d:4d:8b:93,59.233.130.242,RO43KINF4110502079620786,2025-04-08 18:02:04,21176,124,765,674236,87080751-2c99-4f8f-91b0-c13850c8b7d8
Octaviana Eftimie,octavianaeftimie,octavianaeftimie@gmail.com,6341208448701,1950-09-23,"Aleea Tudosia Ioniță, Straja, 456839",0232 998 037,f2:3b:73:b2:a4:63,185.110.244.152,RO86DNWI5433659510154888,2025-04-08 18:02:04,29793,883,58,25902,965e80bc-daf5-4e61-817b-0d87cfd676b9
Andra Ene,andraene,andraene@kappa.ro,7400630447269,2009-08-10,"Bulevardul Suciu Nr. 67, Chisineu-Cris, 234307",0764 784 267,e6:68:ce:64:9f:2e,107.126.243.252,RO75LUAT4475028733213067,2025-04-08 18:02:04,28405,99,453,401152,1a9d6a25-ef9e-4910-b371-8afb186259d2
Claudiu Voinea,claudiuvoinea,claudiuvoinea@kappa.ro,1400715445594,1912-01-16,"Intrarea Anghel Diaconu Nr. 383, Navodari, 681472",0267 159 478,9c:f8:b6:0e:cf:e2,211.224.241.195,RO47WJMT0943872521316995,2025-04-08 18:02:04,9951,25,211,1262327,7433618d-ce30-4fd4-818e-d1a708e9f130
Lascăr Aanei,lascăraanei,lascăraanei@zzup.ro,6910531101895,1933-06-18,"Soseaua Nicodim Preda Nr. 98, Chitila, 645553",021 223 1907,9a:53:9b:32:ed:67,220.127.223.189,RO55FTCY2397387109375927,2025-04-08 18:02:04,29105,370,658,1040724,e3f97a37-d2c4-48e2-b1cb-6e076dddf4d6
Ioan Ardelean,ioanardelean,ioanardelean@kappa.ro,4511219111560,2019-12-30,"Intrarea Georgescu Nr. 56, Balotesti, 390952",0749 333 139,d8:2d:29:5a:af:c4,18.182.97.241,RO57WHYG4979533395788554,2025-04-08 18:02:04,22402,772,368,288652,2a1c402a-889a-425d-92f6-83a336b3d3de
Șerban Preda,șerbanpreda,șerbanpreda@gmail.com,6650915240238,1994-09-23,"Intrarea Dinu, Negresti-Oas, 672064",0752 291 626,76:b8:3d:07:f1:ac,7.101.251.145,RO10CPJL8217719269415029,2025-04-08 18:02:04,18247,936,752,788478,e2b01879-ce29-4ba9-9f49-9e7157f56151
Luana Ardelean,luanaardelean,luanaardelean@zzup.ro,1331214444451,1933-01-10,"Intrarea Caterina Ardelean Nr. 11, Salonta, 715627",0746 906 985,98:7e:ad:a6:8d:d1,198.87.155.138,RO66KGWK9632525764735213,2025-04-08 18:02:04,32568,261,618,21185,2cce69db-a287-41b6-a34c-66cd1b75682f
Anca Georgescu,ancageorgescu,ancageorgescu@post.ro,3510706427097,1958-06-05,"Soseaua Ruxanda Ababei, Gheorgheni, 694915",0265 693 669,fc:e0:63:aa:ab:75,34.220.166.30,RO37ERLH0186101014801766,2025-04-08 18:02:04,31449,665,610,1015941,ca385079-63f5-48ea-967c-f68240bcb355
Grigore Dinu,grigoredinu,grigoredinu@zzup.ro,6001029047202,2017-02-10,"Aleea Pop, Oravita, 707706",0252 719 939,56:91:69:80:a8:fb,1.22.195.216,RO80BEIQ9602934640341573,2025-04-08 18:02:04,6324,689,58,383753,d94ea9c8-a0ee-485d-b4ff-144a0797f9a8
Leordean Albu,leordeanalbu,leordeanalbu@email.ro,2350428524681,1969-12-12,"Drumul Tudor, Mangalia, 216084",0768 535 110,dc:c9:ff:0f:e7:bd,143.80.53.68,RO04OORU8976746524726108,2025-04-08 18:02:04,5036,463,175,976321,49428501-bdca-4937-ba61-de90853a1767
Marioara Nistor,marioaranistor,marioaranistor@zzup.ro,4280703218211,1933-06-20,"Bulevardul Georgia Ionescu Nr. 112 Bl. 73  Sc. 89 Ap. 724, Chitila, 530847",0740 164 405,2e:53:1b:8b:5a:ca,77.51.95.168,RO59IZXW8867428643683991,2025-04-08 18:02:04,13637,764,34,126482,f0f284df-6797-476e-bcd1-3ac3ceca5ae6
Monica Marin,monicamarin,monicamarin@kappa.ro,3660928518484,1980-12-25,"Bulevardul Jean Dumitrescu, Cugir, 948259",0762 401 348,f2:a9:b2:ff:73:9d,8.216.156.124,RO25QWBL0167370535651365,2025-04-08 18:02:04,25902,9,412,1825297,bd9cf45b-00da-46c3-b466-161d61d4cf12
Bogdana Popa,bogdanapopa,bogdanapopa@post.ro,5760616446769,1970-12-25,"Intrarea Ciprian Ionescu Nr. 61, Tufesti, 856350",0265 525 785,10:97:8d:77:59:5c,199.56.48.192,RO81ICOH9120897594426544,2025-04-08 18:02:04,15237,815,451,753616,b9ec409b-ec49-418c-8634-d21d907243d6
Marilena Manole,marilenamanole,marilenamanole@kappa.ro,2021019362213,1929-01-20,"Drumul Rebeca Stoica Nr. 75, Plosca, 885008",0765 191 706,5a:59:d4:2e:bd:60,196.6.39.101,RO05IEEQ0050092568220873,2025-04-08 18:02:04,3624,545,777,1495892,43fdd07c-51db-4170-a27b-3ca2bda104c7
Aura Pușcașu,aurapușcașu,aurapușcașu@post.ro,2660517041486,1922-06-18,"Aleea Suciu, Sebes, 672362",0261 388 243,98:17:98:71:0f:b1,197.83.38.93,RO12UKEY6010248018016419,2025-04-08 18:02:04,30952,308,580,248287,d3241dcc-771f-4d7f-9213-f12e02928f7f
Zeno Gheorghiu,zenogheorghiu,zenogheorghiu@zzup.ro,6770123195136,1940-11-17,"Soseaua Ene Nr. 97, Magurele, 447306",0733 553 763,cc:2e:18:b0:c5:b4,192.44.99.185,RO31WRBL3328776365087187,2025-04-08 18:02:04,11531,329,232,198874,9c83b2ee-ebed-4113-a794-07216679bd1a
Dida Diaconu,didadiaconu,didadiaconu@email.ro,2930131023287,1956-11-19,"Strada Florența Nemeș Nr. 96 Bl. 52  Sc. 54 Ap. 322, Zalau, 430708",0726 708 905,5a:7f:d5:91:71:a1,77.47.248.93,RO91SGPI4938920914271493,2025-04-08 18:02:04,22005,658,652,1904358,b94c7446-f0e8-4f99-bec9-fc29c98a4459
Dorina Dochioiu,dorinadochioiu,dorinadochioiu@post.ro,1721123291038,1913-03-15,"Soseaua Timotei Cristea Nr. 244 Bl. 48  Sc. 53 Ap. 995, Harsova, 203844",0264 264 004,48:3c:e8:b1:87:1a,218.49.11.118,RO53CAMF2856791821280578,2025-04-08 18:02:04,15964,963,738,347961,b8448136-5446-4c69-b13a-e989c35eabc3
Olga Eftimie,olgaeftimie,olgaeftimie@post.ro,1120302406369,2004-04-16,"Intrarea Eftimie, Huedin, 759097",0723 111 256,70:cb:19:3c:a6:18,163.85.205.52,RO96PCRL7912198369729225,2025-04-08 18:02:04,15473,775,493,519431,a01f2f60-21f6-40e6-b51d-8e9e2204f766
Inocențiu Oprea,inocențiuoprea,inocențiuoprea@zzup.ro,6570712157801,2021-04-16,"Drumul Stancu, Calafat, 695922",0737 595 587,82:5e:6f:7b:18:f5,134.104.192.2,RO77ZIJD3747364882220636,2025-04-08 18:02:04,25832,307,709,1992352,3b5cf566-1743-4aff-a3b8-f00c6a13dc17
Clementina Stănescu,clementinastănescu,clementinastănescu@email.ro,6121226434912,1912-12-02,"Aleea Georgescu Nr. 27 Bl. 79  Sc. 42 Ap. 461, Macin, 149059",0256 206 502,76:16:58:1d:73:a2,158.140.0.112,RO45GTBK7798870041279710,2025-04-08 18:02:04,32251,575,294,505192,d53b95e2-f738-4df6-a152-a65a10fcff4c
Sanda Oprea,sandaoprea,sandaoprea@kappa.ro,6270114413483,2020-11-27,"Soseaua Florea Nr. 584 Bl. 22  Sc. 44 Ap. 284, Caransebes, 749240",0238 253 582,1e:6e:8d:78:cd:28,116.68.221.51,RO25ANNK3065105223201619,2025-04-08 18:02:04,5975,270,329,959185,39b6d8e0-9f47-4248-a764-0ca1817e5911
Paulica Diaconescu,paulicadiaconescu,paulicadiaconescu@post.ro,2670428348952,1982-03-23,"Drumul Cristea, Fetesti, 639425",0750 724 039,16:e7:dc:f0:6d:25,82.18.12.207,RO48KUUL6884821216481585,2025-04-08 18:02:04,11982,55,659,908290,11224472-1323-4250-9fa2-3edac56b8ad5
Robertina Pușcașu,robertinapușcașu,robertinapușcașu@141.ro,7110819088405,1957-08-04,"Aleea Popa Nr. 77, Navodari, 191147",0252 909 228,d8:68:c5:ab:19:06,161.8.101.38,RO56CMFJ3489752735285777,2025-04-08 18:02:04,14660,967,16,861249,2c92d31f-cf69-4982-aa91-f406286542df
Alma Florea,almaflorea,almaflorea@kappa.ro,2001026023352,1991-09-04,"Intrarea Cristea Nr. 47, Berceni, 174632",0728 788 734,66:fd:88:a8:dc:af,51.62.246.48,RO85MYKB5315712604092726,2025-04-08 18:02:04,35922,884,72,1347178,91d8e2f2-867e-4a54-adaf-6dedfb18de33
Raul Diaconu,rauldiaconu,rauldiaconu@141.ro,8890706431708,1976-05-09,"Bulevardul Albu Nr. 43, Targu Mures, 709341",0249 210 584,28:c0:0b:d0:30:c9,79.156.243.43,RO78WNEO4182556342183113,2025-04-08 18:02:04,16775,677,23,1796298,3929e49a-56ba-440b-be02-965d2ce48efd
Clarisa Barbu,clarisabarbu,clarisabarbu@gmail.com,3560612130858,1916-09-27,"Bulevardul Dumitrescu Nr. 653 Bl. 65  Sc. 21 Ap. 183, Slobozia, 577522",0265 165 278,86:76:4d:b0:b0:7b,221.92.90.93,RO70ZNVR3083281871593213,2025-04-08 18:02:04,8795,911,147,346841,867d8675-af3c-41ac-941a-79a824088a77
Casandra Diaconescu,casandradiaconescu,casandradiaconescu@email.ro,3410403064839,2013-07-02,"Bulevardul Cristea Nr. 147 Bl. 90  Sc. 48 Ap. 259, Baicoi, 366833",0266 690 512,c2:db:cb:e6:90:07,48.95.20.39,RO50LBUH7274600638482865,2025-04-08 18:02:04,20801,523,622,1168312,5622d506-4deb-4717-9159-de8e827f093f
Letiția Albu,letițiaalbu,letițiaalbu@kappa.ro,7350930040490,1930-02-24,"Strada Marin Nr. 84, Lipova, 697570",0763 518 065,de:1f:d2:e6:f7:e7,110.177.46.93,RO88GYFF6919511413639693,2025-04-08 18:02:04,14968,297,131,1675003,bf795978-8248-4f15-81cc-2d581e09eca8
Julia Ene,juliaene,juliaene@gmail.com,6420724065839,2019-08-11,"Intrarea Ioniță, Gilau, 188980",0722 941 025,c8:3f:9f:59:7a:29,49.221.97.227,RO28KIOV8927726992716428,2025-04-08 18:02:04,5828,707,222,1352160,cd4135d9-fa93-4013-bde3-f0a33d858d9b
Laurian Niță,laurianniță,laurianniță@kappa.ro,1771030029205,1955-07-01,"Intrarea Nemeș, Iasi, 335041",0760 290 939,58:15:38:7e:16:48,73.62.80.182,RO14CZXX6210638842816478,2025-04-08 18:02:04,16795,981,264,1683242,fcf97cfc-81b4-4808-8012-ba2476461cf7
Jana Dochioiu,janadochioiu,janadochioiu@gmail.com,2640802359091,1970-10-23,"Soseaua Suciu, Lugoj, 572564",0242 990 115,7a:d2:0f:8c:c4:e7,126.183.249.26,RO04MNZK6934265826359684,2025-04-08 18:02:04,34385,868,431,1857936,dd04fdc4-7b51-4575-b699-1264387e8d0e
Eftimia Oprea,eftimiaoprea,eftimiaoprea@acasa.ro,6270118425581,2016-05-18,"Soseaua Pușcașu Nr. 407, Petrila, 480587",0731 768 424,6a:cb:c1:67:26:81,203.70.170.35,RO29YELL2491490926763180,2025-04-08 18:02:04,21118,636,44,1511101,a3071d0f-58ed-42b4-b69e-8012678ea6e1
Ion Florea,ionflorea,ionflorea@kappa.ro,6920521270971,1930-01-31,"Soseaua Ioniță, Darmanesti, 221136",0233 975 801,c8:d8:ee:57:4c:a5,126.116.244.161,RO98HSTL5566704997147800,2025-04-08 18:02:04,6884,48,60,1069451,d5f4e2f9-d8a3-4ef9-bbed-767c92d219f7
Casandra Mocanu,casandramocanu,casandramocanu@zzup.ro,1760629458045,2016-03-25,"Strada Stancu Nr. 798 Bl. 63  Sc. 75 Ap. 652, Oradea, 598877",0255 799 359,84:2e:7e:75:23:62,114.123.229.140,RO05ZKQK5636993262087586,2025-04-08 18:02:04,1241,851,581,246221,49245aae-507f-4b11-a1b6-8a277e104660
Georgia Dima,georgiadima,georgiadima@141.ro,2100225117752,1979-11-20,"Drumul Stan, Vaslui, 486785",0720 381 616,d4:78:c2:86:cb:a2,211.154.192.4,RO13XWEW4434892862122731,2025-04-08 18:02:04,2260,186,259,644592,c3906fa2-3e1a-4b52-9d73-c61ffd1b5869
Eusebiu Tabacu,eusebiutabacu,eusebiutabacu@post.ro,6410509111124,1932-03-06,"Aleea Tudor Nr. 804, Bistrita, 646848",0266 985 022,44:91:78:34:2d:1f,136.133.6.4,RO85UXTO8432460719106378,2025-04-08 18:02:04,197,336,546,522855,19539fa5-b3cc-4e17-b558-5fd67b14b5a8
Ștefana Dinu,ștefanadinu,ștefanadinu@post.ro,1870431127495,1959-03-28,"Drumul Aanei Nr. 823, Dumbraveni, 527817",0765 486 289,d2:d4:da:7a:5d:7a,198.100.75.47,RO42WPMZ6064059886588426,2025-04-08 18:02:04,7300,562,756,1512911,fef06375-ec3f-4275-aeed-8198a26fe77f
Aneta Florea,anetaflorea,anetaflorea@gmail.com,2110612160595,1910-04-02,"Soseaua Teodor Georgescu Nr. 850, Greci, 533655",0761 820 500,a8:76:99:3e:6d:2d,130.69.52.137,RO59ASCC5643020330627961,2025-04-08 18:02:04,26227,45,676,1608838,afe73f32-6fb4-4bc3-8348-783c798a76ab
Dora Stancu,dorastancu,dorastancu@acasa.ro,4640909303582,1917-12-25,"Intrarea Barbu Ardelean Nr. 885, Miercurea-Ciuc, 326502",0253 327 171,ce:28:1b:75:22:89,55.95.163.101,RO11FOGV5733065308256138,2025-04-08 18:02:04,15290,464,54,227154,3ed1121f-ace7-477d-bd60-f4a78c310edb
Janina Ioniță,janinaioniță,janinaioniță@post.ro,2720106226093,1944-02-24,"Bulevardul Toma Nr. 67 Bl. 31  Sc. 19 Ap. 711, Pechea, 543119",0249 062 796,2c:e4:43:43:1f:26,170.220.179.111,RO46XBUS8958910271937802,2025-04-08 18:02:04,35625,207,238,181865,de1c8120-ee1c-45a4-98ea-5dda8ac78112
Marga Pop,margapop,margapop@kappa.ro,2140206450247,1926-07-08,"Drumul Niță Nr. 265, Marasesti, 810310",0732 266 408,64:31:c0:86:a3:5f,100.210.250.46,RO15WHOQ8215756147329104,2025-04-08 18:02:04,583,426,439,1590703,9f89431c-e1fa-48a3-8acf-8cd810f0fd79
Grațian Voinea,grațianvoinea,grațianvoinea@zzup.ro,4990318220764,1929-02-07,"Drumul Dumitrana Mazilescu, Titu, 442374",0259 062 439,ae:07:ad:da:5b:ba,125.107.164.137,RO69FDWW5538218029240108,2025-04-08 18:02:04,18121,165,673,1635504,8107f17b-9839-4489-8d82-3f6f1545b0c9
Anaida Dobre,anaidadobre,anaidadobre@acasa.ro,8910405013845,1955-02-28,"Strada Stancu Nr. 27, Valenii de Munte, 852682",0727 908 556,9a:55:d5:23:a1:11,204.75.167.27,RO65BDWY3083142502302570,2025-04-08 18:02:04,14573,814,381,729843,e1547055-116b-4267-a4d5-033d268f58a2
Florin Aanei,florinaanei,florinaanei@kappa.ro,5800718262982,1933-04-03,"Intrarea Stan Nr. 532, Deta, 441856",0755 535 152,34:de:c0:44:7e:77,139.89.148.138,RO75XQDN9208871201803788,2025-04-08 18:02:04,7573,571,391,858278,9863afd7-0fd4-4e3a-9966-1dab11426f27
Nicodim Stoica,nicodimstoica,nicodimstoica@zzup.ro,1660931108967,1987-03-01,"Bulevardul Ioniță Nr. 63, Horodnic de Sus, 454367",0768 135 933,54:ed:19:75:27:55,33.43.166.142,RO79FTBV0041923062601939,2025-04-08 18:02:04,4960,995,279,997152,c77002fe-2c10-44a4-b12b-42420b0d1afd
Edmond Dinu,edmonddinu,edmonddinu@acasa.ro,8141207430220,2001-04-19,"Intrarea Cipriana Dinu Nr. 42 Bl. 27  Sc. 24 Ap. 746, Roseti, 907489",0745 876 403,28:f8:21:e2:10:c6,176.20.219.240,RO60SQJK8008519808573652,2025-04-08 18:02:04,35744,501,519,624114,9884cf49-12f8-441c-8ed4-4179fb9e5c86
Crenguța Stoica,crenguțastoica,crenguțastoica@kappa.ro,6741022230138,2019-11-12,"Strada Popa Nr. 755, Murfatlar, 145527",0769 124 026,36:23:57:83:71:82,113.106.158.163,RO15ZZPZ9550362418913872,2025-04-08 18:02:04,19606,368,152,1026739,a2f07f37-9caf-41e9-a3c1-282440534cf7
Costache Gheorghiu,costachegheorghiu,costachegheorghiu@gmail.com,2710304428428,1989-01-17,"Bulevardul Suciu Nr. 474, Zalau, 594128",0254 384 552,8c:2c:1f:50:a1:f2,201.145.159.13,RO58CCTP6163744227341778,2025-04-08 18:02:04,13674,116,117,388596,101be815-c5d6-49c1-a383-0698edc3feeb
Ioana Tudor,ioanatudor,ioanatudor@141.ro,5260631200829,1919-05-02,"Drumul Ardelean, Targu Jiu, 841336",0760 081 494,ba:86:15:9a:11:29,76.48.176.35,RO82QJOP2027863751751957,2025-04-08 18:02:04,20017,157,292,36964,04166cb8-9552-4b0a-aa02-ec533a363a48
Geanina Aanei,geaninaaanei,geaninaaanei@kappa.ro,3670809376123,1947-11-19,"Aleea Stancu, Valea lui Mihai, 557046",0248 027 417,82:be:58:41:cb:5a,174.92.85.39,RO23APFC8296490511445265,2025-04-08 18:02:04,24476,190,398,1339113,7b94607a-0d05-4238-8e03-a3c95c84ebfc
Alina Stan,alinastan,alinastan@post.ro,2910620278613,1910-07-21,"Strada Ene Nr. 559, Magurele, 594519",0246 440 888,22:f7:10:09:f6:80,118.23.185.236,RO81CZZQ3535705910076820,2025-04-08 18:02:04,30567,322,785,1667786,6d4fa848-dc6c-49f6-833d-20d3e623e29c
Dumitru Ionescu,dumitruionescu,dumitruionescu@141.ro,3480507064996,1945-12-15,"Drumul Nicu Dima Nr. 513, Vatra Dornei, 439986",0263 233 396,da:ff:78:c3:fe:91,112.96.149.172,RO85PVVJ5823553484604067,2025-04-08 18:02:04,4177,971,545,1971345,3f3fb1ef-fce3-4ff2-a9ce-31ba61f343da
Claudiu Ene,claudiuene,claudiuene@email.ro,7620606450529,1974-06-05,"Bulevardul Oprea, Macin, 997396",0772 795 697,2a:6b:0d:a2:61:c3,103.83.125.228,RO59MLZA0186633624013615,2025-04-08 18:02:04,34678,85,488,1268477,c6fce6eb-5ffa-4490-9c0c-0a572e3cc2ef
Pamela Voinea,pamelavoinea,pamelavoinea@acasa.ro,5600122044354,1970-05-04,"Soseaua Oprea Nr. 864, Calafat, 401990",0240 516 838,70:2d:58:60:48:dd,180.217.138.207,RO47CHHS8796200581282055,2025-04-08 18:02:04,21817,323,614,1278311,afd77495-476d-484f-86f9-1fc3cd3365af
Emanuel Cristea,emanuelcristea,emanuelcristea@zzup.ro,1620409273407,1932-12-30,"Drumul Ecaterina Pușcașu Nr. 911 Bl. 32  Sc. 66 Ap. 278, Matca, 465905",0238 068 779,cc:c5:07:36:d6:9a,206.220.69.36,RO70CUXR3304688825125872,2025-04-08 18:02:04,24154,309,516,1337608,02a215bc-5e46-4bc3-8385-83a7e04912e1
